15.37825069760012_100.1677490796969_60_2013-09_11_Road;shovel;0.0730703;dam, dike, dyke;0.0414104;bannister, banister, balustrade, balusters, handrail;0.0201753;sandbar, sand bar;0.0152746;mountain bike, all-terrain bike, off-roader;0.00980785
15.38856726744349_100.1492915270455_240_2016-10_8_SignSymbol;moving van;0.454745;carton;0.0596808;police van, police wagon, paddy wagon, patrol wagon, wagon, black Maria;0.052157;airliner;0.0424483;bullet train, bullet;0.0224288
15.38388817595722_100.1508809213915_300_2016-10_12_Pole;quill, quill pen;0.257303;letter opener, paper knife, paperknife;0.0443005;ladle;0.042249;paper towel;0.0244804;toilet tissue, toilet paper, bathroom tissue;0.0218044
15.38285994268672_100.1509504379165_300_2013-07_16_Road;broom;0.029006;sandbar, sand bar;0.0172526;quill, quill pen;0.0130363;switch, electric switch, electrical switch;0.012602;seashore, coast, seacoast, sea-coast;0.0124107
15.3848103_100.1505685_240_2016-10_12_Sky;tennis ball;0.0577032;sandbar, sand bar;0.0522602;bathtub, bathing tub, bath, tub;0.0288953;tub, vat;0.0267518;seashore, coast, seacoast, sea-coast;0.0181476
15.38664746120377_100.1496539993926_120_2013-07_6_Road;seashore, coast, seacoast, sea-coast;0.265731;trailer truck, tractor trailer, trucking rig, rig, articulated lorry, semi;0.130822;horse cart, horse-cart;0.0516789;car mirror;0.0398146;airliner;0.0306501
15.37914078794975_100.1524953552038_240_2016-10_6_Road;airliner;0.22651;trailer truck, tractor trailer, trucking rig, rig, articulated lorry, semi;0.17455;aircraft carrier, carrier, flattop, attack aircraft carrier;0.0925723;warplane, military plane;0.0539359;go-kart;0.0374305
15.38789818775158_100.1492399294562_180_2013-07_12_Pavement;worm fence, snake fence, snake-rail fence, Virginia fence;0.0690634;trailer truck, tractor trailer, trucking rig, rig, articulated lorry, semi;0.0404702;mountain bike, all-terrain bike, off-roader;0.0344239;mobile home, manufactured home;0.0309471;steam locomotive;0.0260694
15.37798067527228_100.1699762300304_180_2013-09_15_Road;geyser;0.0440323;shovel;0.0207875;vault;0.0194913;Arctic fox, white fox, Alopex lagopus;0.0176552;volcano;0.017318
15.39249593491882_100.1622406880539_240_2013-09_16_Road;seashore, coast, seacoast, sea-coast;0.0527439;worm fence, snake fence, snake-rail fence, Virginia fence;0.0326507;lakeside, lakeshore;0.0202032;valley, vale;0.0191127;skunk, polecat, wood pussy;0.0180107
15.38789818775158_100.1492399294562_120_2013-07_8_Tree;seashore, coast, seacoast, sea-coast;0.231462;sandbar, sand bar;0.0971941;dam, dike, dyke;0.0619346;promontory, headland, head, foreland;0.0587018;trailer truck, tractor trailer, trucking rig, rig, articulated lorry, semi;0.0278761
15.37814760815427_100.1686003244064_240_2013-09_12_Car;cliff, drop, drop-off;0.332471;valley, vale;0.0849034;megalith, megalithic structure;0.0605849;dam, dike, dyke;0.0233439;mountain bike, all-terrain bike, off-roader;0.0204626
15.38395461611603_100.1633844426873_60_2013-09_16_Road;seashore, coast, seacoast, sea-coast;0.299465;sandbar, sand bar;0.0677474;dingo, warrigal, warragal, Canis dingo;0.0573231;Arabian camel, dromedary, Camelus dromedarius;0.0466803;racer, race car, racing car;0.0169454
15.39113096956538_100.1624124510919_120_2013-09_6_Car;worm fence, snake fence, snake-rail fence, Virginia fence;0.111224;mountain bike, all-terrain bike, off-roader;0.0646106;lakeside, lakeshore;0.0622206;alp;0.0586091;megalith, megalithic structure;0.0483785
15.39356869984307_100.1621032552129_0_2013-09_7_Road;worm fence, snake fence, snake-rail fence, Virginia fence;0.212025;radio telescope, radio reflector;0.0861018;alp;0.0447855;mountain bike, all-terrain bike, off-roader;0.0318929;megalith, megalithic structure;0.0216615
15.37803305245586_100.1695462175645_60_2013-09_12_Road;overskirt;0.236315;hoopskirt, crinoline;0.0713372;gown;0.0537884;cloak;0.0353087;fig;0.0254411
15.37584476723249_100.1612115932029_0_2013-09_13_Road;broom;0.0367198;Persian cat;0.0363447;Arctic fox, white fox, Alopex lagopus;0.0352618;weasel;0.0309892;meerkat, mierkat;0.0299406
15.37659927489358_100.1617278117959_300_2013-09_13_Road;Indian cobra, Naja naja;0.0771333;black grouse;0.048903;dingo, warrigal, warragal, Canis dingo;0.0232726;prairie chicken, prairie grouse, prairie fowl;0.0187539;seashore, coast, seacoast, sea-coast;0.0159718
15.37826720172826_100.1527900731883_240_2016-10_12_Road;sandbar, sand bar;0.120652;leatherback turtle, leatherback, leathery turtle, Dermochelys coriacea;0.04984;electric ray, crampfish, numbfish, torpedo;0.0440444;seashore, coast, seacoast, sea-coast;0.0311789;sea snake;0.0262114
15.38214245921093_100.1514744844401_300_2016-10_7_Road;seashore, coast, seacoast, sea-coast;0.239864;trailer truck, tractor trailer, trucking rig, rig, articulated lorry, semi;0.205997;unicycle, monocycle;0.0258158;car mirror;0.0247754;traffic light, traffic signal, stoplight;0.0231351
15.39356869984307_100.1621032552129_180_2013-09_16_Road;mountain bike, all-terrain bike, off-roader;0.0490183;polecat, fitch, foulmart, foumart, Mustela putorius;0.026011;skunk, polecat, wood pussy;0.0202114;valley, vale;0.0181323;badger;0.0139528
15.40060493389749_100.1578921065457_60_2013-09_16_Road;seashore, coast, seacoast, sea-coast;0.0476321;horned viper, cerastes, sand viper, horned asp, Cerastes cornutus;0.0380558;dingo, warrigal, warragal, Canis dingo;0.0362235;Indian cobra, Naja naja;0.0342958;leatherback turtle, leatherback, leathery turtle, Dermochelys coriacea;0.0332774
15.3895114262352_100.1626330846752_300_2013-09_7_Building;worm fence, snake fence, snake-rail fence, Virginia fence;0.0809521;maze, labyrinth;0.0516154;mountain bike, all-terrain bike, off-roader;0.0480846;mobile home, manufactured home;0.0284592;lakeside, lakeshore;0.0276506
15.40026506803513_100.1582357079253_180_2013-09_15_Road;mountain bike, all-terrain bike, off-roader;0.0206593;shovel;0.0205864;bobsled, bobsleigh, bob;0.0162554;snowplow, snowplough;0.0160807;dam, dike, dyke;0.0126993
15.38916610781019_100.1488056605767_180_2013-07_12_Tree;worm fence, snake fence, snake-rail fence, Virginia fence;0.131632;mobile home, manufactured home;0.0473743;valley, vale;0.0381695;alp;0.0290754;viaduct;0.0266782
15.38080873887222_100.1516480750733_180_2013-07_16_Road;worm fence, snake fence, snake-rail fence, Virginia fence;0.201329;maze, labyrinth;0.0384268;skunk, polecat, wood pussy;0.0233739;mailbox, letter box;0.0164717;mobile home, manufactured home;0.0164516
15.37835572222161_100.166826522049_180_2013-09_16_Road;seashore, coast, seacoast, sea-coast;0.0626858;dingo, warrigal, warragal, Canis dingo;0.040216;African crocodile, Nile crocodile, Crocodylus niloticus;0.0226943;Indian cobra, Naja naja;0.0213383;water ouzel, dipper;0.0181858
15.3877281060513_100.1628893749949_300_2013-09_13_Road;maze, labyrinth;0.0585839;seashore, coast, seacoast, sea-coast;0.0489209;lakeside, lakeshore;0.044463;mitten;0.0251252;skunk, polecat, wood pussy;0.0187277
15.38137078734829_100.1517358157884_0_2016-10_6_Road;trailer truck, tractor trailer, trucking rig, rig, articulated lorry, semi;0.50838;tractor;0.0102735;horse cart, horse-cart;0.00988391;tow truck, tow car, wrecker;0.00749091;go-kart;0.0072142
15.39356869984307_100.1621032552129_180_2013-09_15_Road;broom;0.191323;tick;0.0327942;porcupine, hedgehog;0.0125529;polecat, fitch, foulmart, foumart, Mustela putorius;0.0117594;baboon;0.0116247
15.38207965704545_100.1512157151918_0_2013-07_8_Pedestrian;trailer truck, tractor trailer, trucking rig, rig, articulated lorry, semi;0.174296;racer, race car, racing car;0.0694872;car mirror;0.0636823;horse cart, horse-cart;0.0404953;tow truck, tow car, wrecker;0.0401877
15.37859081847282_100.1524059949811_300_2013-07_15_Road;jersey, T-shirt, tee shirt;0.0277451;bolo tie, bolo, bola tie, bola;0.0252864;geyser;0.0199086;velvet;0.0175097;nematode, nematode worm, roundworm;0.0138197
15.39289598448956_100.1621904183043_120_2013-09_8_Road;worm fence, snake fence, snake-rail fence, Virginia fence;0.0961564;lakeside, lakeshore;0.0740303;mountain bike, all-terrain bike, off-roader;0.0491262;radio telescope, radio reflector;0.040205;seashore, coast, seacoast, sea-coast;0.0344244
15.38315418585631_100.1634914957246_0_2013-09_16_Road;dam, dike, dyke;0.0658666;gown;0.0461213;komondor;0.0303647;Maltese dog, Maltese terrier, Maltese;0.0297989;Angora, Angora rabbit;0.0267298
15.37803305245586_100.1695462175645_120_2013-09_14_Road;wig;0.938365;broom;0.00708952;standard poodle;0.00346894;komondor;0.00247502;fur coat;0.00175247
15.39778942580405_100.1607661999105_0_2013-09_16_Road;mountain bike, all-terrain bike, off-roader;0.119351;seashore, coast, seacoast, sea-coast;0.0308895;cliff, drop, drop-off;0.0289266;valley, vale;0.0286761;promontory, headland, head, foreland;0.0191122
15.37823310839093_100.1525290832726_0_2013-07_8_SignSymbol;go-kart;0.318791;racer, race car, racing car;0.184542;trailer truck, tractor trailer, trucking rig, rig, articulated lorry, semi;0.160413;airliner;0.038208;warplane, military plane;0.0215206
15.38903001743198_100.1626986672675_60_2013-09_11_Road;plow, plough;0.0927486;horse cart, horse-cart;0.0777411;racer, race car, racing car;0.0361466;mountain bike, all-terrain bike, off-roader;0.0304094;harvester, reaper;0.0294471
15.37942524726171_100.1521194190388_0_2013-07_14_Road;geyser;0.223045;fountain;0.144684;fireboat;0.082336;shower curtain;0.0222339;hoopskirt, crinoline;0.0133229
15.37841641336709_100.1663359942729_120_2013-09_15_Road;paintbrush;0.0573886;porcupine, hedgehog;0.0453143;broom;0.0418888;mosquito net;0.0368448;sea lion;0.0301048
15.39407316563496_100.1620366648801_120_2013-09_7_Pedestrian;oxcart;0.160456;lakeside, lakeshore;0.134238;seashore, coast, seacoast, sea-coast;0.094995;mountain bike, all-terrain bike, off-roader;0.0576363;sandbar, sand bar;0.0317853
15.38624616065_100.1630956671191_180_2013-09_14_Road;broom;0.0399511;tick;0.0249983;paintbrush;0.0212606;hoopskirt, crinoline;0.0174584;Maltese dog, Maltese terrier, Maltese;0.0148366
15.38315418585631_100.1634914957246_0_2013-09_8_Tree;maze, labyrinth;0.176523;rapeseed;0.0654247;worm fence, snake fence, snake-rail fence, Virginia fence;0.0590507;harvester, reaper;0.0460061;stone wall;0.0307131
15.38709711802399_100.1497928933809_300_2016-10_11_Pole;drumstick;0.0680343;letter opener, paper knife, paperknife;0.0366341;rule, ruler;0.0347701;nail;0.032636;screwdriver;0.0279459
15.40106727965174_100.1574273872954_0_2013-09_5_SignSymbol;worm fence, snake fence, snake-rail fence, Virginia fence;0.0769417;volcano;0.0521097;seashore, coast, seacoast, sea-coast;0.0443025;valley, vale;0.0414466;alp;0.0356431
15.39778942580405_100.1607661999105_300_2013-09_8_Tree;worm fence, snake fence, snake-rail fence, Virginia fence;0.201046;valley, vale;0.0836857;alp;0.0811507;mountain bike, all-terrain bike, off-roader;0.0291971;stone wall;0.0279214
15.37820231381874_100.1681486045095_180_2013-09_7_Tree;worm fence, snake fence, snake-rail fence, Virginia fence;0.108035;hartebeest;0.0725221;Saluki, gazelle hound;0.0239524;harvester, reaper;0.0232436;parachute, chute;0.0219922
15.39249593491882_100.1622406880539_120_2013-09_16_Road;barn spider, Araneus cavaticus;0.0380137;quill, quill pen;0.027743;mortar;0.0147061;tick;0.0141132;Indian cobra, Naja naja;0.0125782
15.38355054700269_100.1634384846563_0_2013-09_8_Tree;maze, labyrinth;0.211462;worm fence, snake fence, snake-rail fence, Virginia fence;0.152696;lakeside, lakeshore;0.0429194;rapeseed;0.0256775;stone wall;0.0211146
15.3895114262352_100.1626330846752_300_2013-09_11_Road;mountain bike, all-terrain bike, off-roader;0.131307;unicycle, monocycle;0.0264226;malamute, malemute, Alaskan malamute;0.0179008;oxcart;0.0154633;worm fence, snake fence, snake-rail fence, Virginia fence;0.0152578
15.38161496791906_100.1513736994544_300_2013-07_13_Road;worm fence, snake fence, snake-rail fence, Virginia fence;0.0516233;go-kart;0.0463101;mobile home, manufactured home;0.0377167;mailbox, letter box;0.0278912;recreational vehicle, RV, R.V.;0.0254412
15.37820231381874_100.1681486045095_0_2013-09_11_Car;seashore, coast, seacoast, sea-coast;0.0346968;valley, vale;0.022398;lakeside, lakeshore;0.0186332;hippopotamus, hippo, river horse, Hippopotamus amphibius;0.0172617;sandbar, sand bar;0.0157057
15.39870636769855_100.1598328028387_180_2013-09_11_Road;mountain bike, all-terrain bike, off-roader;0.0881077;valley, vale;0.037993;worm fence, snake fence, snake-rail fence, Virginia fence;0.0171972;lakeside, lakeshore;0.012817;kelpie;0.0124649
15.37835572222161_100.166826522049_60_2013-09_5_Tree;worm fence, snake fence, snake-rail fence, Virginia fence;0.211091;lakeside, lakeshore;0.0395626;megalith, megalithic structure;0.0312478;golf ball;0.0274859;stone wall;0.02232
15.37905203203129_100.1522475398446_300_2013-07_12_Road;quill, quill pen;0.56681;ladle;0.163145;nematode, nematode worm, roundworm;0.0182709;hook, claw;0.0087488;goblet;0.0082018
15.38086663217014_100.151907544251_0_2016-10_7_Road;unicycle, monocycle;0.115806;trailer truck, tractor trailer, trucking rig, rig, articulated lorry, semi;0.073353;bicycle-built-for-two, tandem bicycle, tandem;0.0514736;seashore, coast, seacoast, sea-coast;0.0406419;racer, race car, racing car;0.0352127
15.38175388584997_100.1516066068633_300_2016-10_9_Road;unicycle, monocycle;0.0595945;tennis ball;0.0506226;limousine, limo;0.0372706;go-kart;0.0300955;shopping cart;0.0218315
15.39817988988738_100.1603715780433_180_2013-09_5_Pavement;seashore, coast, seacoast, sea-coast;0.130628;volcano;0.064467;lakeside, lakeshore;0.0334359;worm fence, snake fence, snake-rail fence, Virginia fence;0.0321965;sandbar, sand bar;0.0260355
15.3870401730215_100.1495191087337_180_2013-07_14_Road;tick;0.670954;barn spider, Araneus cavaticus;0.0246623;komondor;0.0212971;fur coat;0.0149673;broom;0.00964528
15.38161496791906_100.1513736994544_120_2013-07_11_Road;go-kart;0.0440172;limousine, limo;0.0434528;trailer truck, tractor trailer, trucking rig, rig, articulated lorry, semi;0.0213222;unicycle, monocycle;0.0169259;moving van;0.0156105
15.37584476723249_100.1612115932029_180_2013-09_10_Road;sandbar, sand bar;0.0568742;seashore, coast, seacoast, sea-coast;0.0396925;electric ray, crampfish, numbfish, torpedo;0.0372515;dam, dike, dyke;0.034627;valley, vale;0.032015
15.38265839655635_100.1635578044614_240_2013-09_11_Road;mountain bike, all-terrain bike, off-roader;0.0586066;sandbar, sand bar;0.0406164;seashore, coast, seacoast, sea-coast;0.0310699;leatherback turtle, leatherback, leathery turtle, Dermochelys coriacea;0.0197723;lakeside, lakeshore;0.0133187
15.38308988546262_100.1511519429609_180_2016-10_12_Road;limousine, limo;0.921186;minivan;0.0209587;convertible;0.00915155;sports car, sport car;0.00400004;beach wagon, station wagon, wagon, estate car, beach waggon, station waggon, waggon;0.00373922
15.37584476723249_100.1612115932029_300_2013-09_12_Road;skunk, polecat, wood pussy;0.0210516;zucchini, courgette;0.0204975;Granny Smith;0.0126969;spindle;0.012322;ear, spike, capitulum;0.0119475
15.39778942580405_100.1607661999105_60_2013-09_6_Tree;lakeside, lakeshore;0.458501;seashore, coast, seacoast, sea-coast;0.111519;hartebeest;0.0262918;worm fence, snake fence, snake-rail fence, Virginia fence;0.0219729;sandbar, sand bar;0.0210244
15.38441221924678_100.1633232679042_60_2013-09_13_Road;Angora, Angora rabbit;0.0169839;quill, quill pen;0.0169668;Indian cobra, Naja naja;0.00999298;seashore, coast, seacoast, sea-coast;0.00905017;broom;0.00816229
15.38751870577555_100.1493634707693_120_2013-07_9_Road;limousine, limo;0.0471271;unicycle, monocycle;0.0439041;go-kart;0.0349496;shopping cart;0.033131;tricycle, trike, velocipede;0.0164725
15.37957544962369_100.1523455062027_0_2016-10_13_Road;letter opener, paper knife, paperknife;0.269357;quill, quill pen;0.171633;ladle;0.0480304;scabbard;0.0373708;matchstick;0.0257459
15.38651052044144_100.1499913964046_300_2016-10_12_Pavement;paper towel;0.299829;conch;0.0388686;ladle;0.0375255;toilet tissue, toilet paper, bathroom tissue;0.0350268;matchstick;0.0179829
15.38580981450201_100.1631497147037_60_2013-09_7_Tree;maze, labyrinth;0.120662;lakeside, lakeshore;0.0843488;worm fence, snake fence, snake-rail fence, Virginia fence;0.0668666;valley, vale;0.0571582;volcano;0.0424307
15.38536687768504_100.1632045994446_120_2013-09_8_Road;worm fence, snake fence, snake-rail fence, Virginia fence;0.130504;seashore, coast, seacoast, sea-coast;0.0506986;plow, plough;0.0442956;harvester, reaper;0.0355634;Arabian camel, dromedary, Camelus dromedarius;0.0330771
15.38116117548183_100.1515281342312_120_2013-07_8_Tree;trailer truck, tractor trailer, trucking rig, rig, articulated lorry, semi;0.17284;seashore, coast, seacoast, sea-coast;0.0416762;lakeside, lakeshore;0.0375693;horse cart, horse-cart;0.021688;bicycle-built-for-two, tandem bicycle, tandem;0.0202184
15.4017574589887_100.156762063509_300_2013-09_12_Road;Maltese dog, Maltese terrier, Maltese;0.103415;gown;0.0941934;hoopskirt, crinoline;0.0337337;poncho;0.031459;Lhasa, Lhasa apso;0.0303226
15.37853437002543_100.1654552708796_240_2013-09_14_Road;dam, dike, dyke;0.133723;dough;0.0623247;shovel;0.0222115;gown;0.0174074;cliff, drop, drop-off;0.0169702
15.38664746120377_100.1496539993926_180_2013-07_11_Road;trailer truck, tractor trailer, trucking rig, rig, articulated lorry, semi;0.0923038;go-kart;0.051442;horse cart, horse-cart;0.0403639;unicycle, monocycle;0.0398921;bicycle-built-for-two, tandem bicycle, tandem;0.0395468
15.38624616065_100.1630956671191_0_2013-09_8_Tree;valley, vale;0.0915663;alp;0.0911846;megalith, megalithic structure;0.0406794;mountain tent;0.0365776;worm fence, snake fence, snake-rail fence, Virginia fence;0.0330451
15.38395461611603_100.1633844426873_300_2013-09_6_Car;lakeside, lakeshore;0.318857;valley, vale;0.180389;maze, labyrinth;0.108076;worm fence, snake fence, snake-rail fence, Virginia fence;0.0616281;stone wall;0.0235828
15.37814466476857_100.162777803804_0_2013-09_16_Road;gown;0.395374;hoopskirt, crinoline;0.118885;overskirt;0.064324;cloak;0.0211275;sandbar, sand bar;0.0150363
15.3786497501967_100.1645522825433_60_2013-09_14_Road;dam, dike, dyke;0.305518;Angora, Angora rabbit;0.0491892;broom;0.0206845;hay;0.0156751;snowplow, snowplough;0.0137078
15.38348709850502_100.1507369195242_240_2013-07_10_Road;unicycle, monocycle;0.0766252;lakeside, lakeshore;0.0513796;bicycle-built-for-two, tandem bicycle, tandem;0.0316167;oxcart;0.0259648;sandbar, sand bar;0.0255725
15.38308988546262_100.1511519429609_240_2016-10_8_SignSymbol;warplane, military plane;0.243445;solar dish, solar collector, solar furnace;0.170462;wing;0.0810364;television, television system;0.0531406;airliner;0.0259477
15.38709711802399_100.1497928933809_120_2016-10_13_Road;skunk, polecat, wood pussy;0.111019;badger;0.04208;plane, carpenter's plane, woodworking plane;0.0349871;mousetrap;0.0296646;go-kart;0.0164749
15.38810922913163_100.1628317027136_0_2013-09_12_Road;mountain bike, all-terrain bike, off-roader;0.059206;seashore, coast, seacoast, sea-coast;0.0354496;worm fence, snake fence, snake-rail fence, Virginia fence;0.033143;sandbar, sand bar;0.0245039;oxcart;0.0169501
15.38161496791906_100.1513736994544_0_2013-07_8_Road;horse cart, horse-cart;0.285988;trailer truck, tractor trailer, trucking rig, rig, articulated lorry, semi;0.0801145;seashore, coast, seacoast, sea-coast;0.0737614;oxcart;0.060018;bicycle-built-for-two, tandem bicycle, tandem;0.0321788
15.38137078734829_100.1517358157884_240_2016-10_16_Road;seashore, coast, seacoast, sea-coast;0.22298;paddle, boat paddle;0.0456351;red-breasted merganser, Mergus serrator;0.0327659;sandbar, sand bar;0.0300353;dingo, warrigal, warragal, Canis dingo;0.0285356
15.38667478914231_100.1630425804965_180_2013-09_5_Tree;radio telescope, radio reflector;0.0762834;worm fence, snake fence, snake-rail fence, Virginia fence;0.0647153;harvester, reaper;0.0525887;mountain tent;0.0404428;maze, labyrinth;0.0379431
15.39356869984307_100.1621032552129_180_2013-09_11_Road;thatch, thatched roof;0.0627891;broom;0.0274911;lawn mower, mower;0.0249543;mountain bike, all-terrain bike, off-roader;0.0172981;worm fence, snake fence, snake-rail fence, Virginia fence;0.0157298
15.37905203203129_100.1522475398446_60_2013-07_10_Road;tennis ball;0.847894;racket, racquet;0.0235033;window screen;0.00659746;bathtub, bathing tub, bath, tub;0.00199715;ladle;0.00192858
15.37914078794975_100.1524953552038_120_2016-10_11_Road;ladle;0.340619;quill, quill pen;0.0380491;letter opener, paper knife, paperknife;0.0247538;hair slide;0.0241704;Band Aid;0.0232974
15.39492555565796_100.1619210958695_0_2013-09_11_Road;banded gecko;0.0577294;American chameleon, anole, Anolis carolinensis;0.0181127;alligator lizard;0.0148518;green lizard, Lacerta viridis;0.013485;broom;0.0133905
15.38315418585631_100.1634914957246_120_2013-09_13_Road;seashore, coast, seacoast, sea-coast;0.167656;sandbar, sand bar;0.0839134;ski;0.0425714;racer, race car, racing car;0.0368559;Arabian camel, dromedary, Camelus dromedarius;0.0325665
15.378768693422_100.1526209675945_240_2016-10_8_Road;airliner;0.273502;warplane, military plane;0.153273;sandbar, sand bar;0.0697701;trailer truck, tractor trailer, trucking rig, rig, articulated lorry, semi;0.0375038;seashore, coast, seacoast, sea-coast;0.0363267
15.37835572222161_100.166826522049_240_2013-09_16_Road;hare;0.060463;cougar, puma, catamount, mountain lion, painter, panther, Felis concolor;0.0569679;lynx, catamount;0.0450032;lion, king of beasts, Panthera leo;0.0360602;patas, hussar monkey, Erythrocebus patas;0.0359843
15.38520815314818_100.1504345870805_180_2016-10_14_Road;komondor;0.189506;tick;0.0727496;broom;0.0441861;llama;0.0256866;Old English sheepdog, bobtail;0.0192365
15.40204558852603_100.1564762206559_240_2013-09_9_Pedestrian;skunk, polecat, wood pussy;0.0369094;armadillo;0.0247273;wombat;0.0241031;mountain bike, all-terrain bike, off-roader;0.0236107;kelpie;0.0188432
15.38601740737387_100.1501582547922_240_2016-10_10_Road;sandbar, sand bar;0.55489;seashore, coast, seacoast, sea-coast;0.132268;leatherback turtle, leatherback, leathery turtle, Dermochelys coriacea;0.0121913;lakeside, lakeshore;0.0105255;wreck;0.00660569
15.39492555565796_100.1619210958695_0_2013-09_15_Road;broom;0.149685;tick;0.112819;komondor;0.0781903;porcupine, hedgehog;0.0235078;hoopskirt, crinoline;0.0225257
15.38624616065_100.1630956671191_180_2013-09_12_Road;mountain bike, all-terrain bike, off-roader;0.037343;worm fence, snake fence, snake-rail fence, Virginia fence;0.0210369;horse cart, horse-cart;0.0205897;unicycle, monocycle;0.0167469;harvester, reaper;0.0117715
15.37776163256824_100.1526959133353_120_2013-07_12_Pavement;skunk, polecat, wood pussy;0.0603949;breakwater, groin, groyne, mole, bulwark, seawall, jetty;0.035093;lakeside, lakeshore;0.0242652;beacon, lighthouse, beacon light, pharos;0.0216128;seashore, coast, seacoast, sea-coast;0.0200622
15.3791885_100.1634307_180_2013-09_15_Road;Afghan hound, Afghan;0.289552;komondor;0.130509;hoopskirt, crinoline;0.0846231;wig;0.0595955;Maltese dog, Maltese terrier, Maltese;0.0502031
15.3858059068312_100.1499430623159_120_2013-07_16_Road;broom;0.0322385;nematode, nematode worm, roundworm;0.0141335;hatchet;0.0136001;bolo tie, bolo, bola tie, bola;0.0120196;hook, claw;0.0118693
15.38431124416025_100.1507375750836_180_2016-10_7_Car;limousine, limo;0.16779;minivan;0.0725932;convertible;0.0553958;sports car, sport car;0.0406056;mobile home, manufactured home;0.0380952
15.3870401730215_100.1495191087337_240_2013-07_7_Car;lakeside, lakeshore;0.257237;sandbar, sand bar;0.10613;seashore, coast, seacoast, sea-coast;0.066145;mobile home, manufactured home;0.0409151;promontory, headland, head, foreland;0.0319756
15.38395461611603_100.1633844426873_300_2013-09_16_Road;quill, quill pen;0.0417837;broom;0.023608;scabbard;0.0211232;hook, claw;0.0185999;nail;0.0173521
15.38265839655635_100.1635578044614_120_2013-09_11_Road;snowplow, snowplough;0.0359634;banded gecko;0.0169956;shovel;0.00967977;broom;0.00753934;night snake, Hypsiglena torquata;0.00720438
15.39928395532343_100.1592367782867_180_2013-09_8_SignSymbol;worm fence, snake fence, snake-rail fence, Virginia fence;0.215653;promontory, headland, head, foreland;0.0606124;hartebeest;0.0425121;seashore, coast, seacoast, sea-coast;0.0317147;megalith, megalithic structure;0.0276608
15.3848916075261_100.1632634903036_300_2013-09_5_Tree;valley, vale;0.25027;lakeside, lakeshore;0.12069;worm fence, snake fence, snake-rail fence, Virginia fence;0.0368866;boathouse;0.0307903;alp;0.0153579
15.37814760815427_100.1686003244064_180_2013-09_6_Tree;megalith, megalithic structure;0.218475;stone wall;0.0830967;worm fence, snake fence, snake-rail fence, Virginia fence;0.0762188;valley, vale;0.0542225;alp;0.0350716
15.3786497501967_100.1645522825433_0_2013-09_16_Road;geyser;0.132789;seashore, coast, seacoast, sea-coast;0.118399;African crocodile, Nile crocodile, Crocodylus niloticus;0.0674903;sandbar, sand bar;0.064843;leatherback turtle, leatherback, leathery turtle, Dermochelys coriacea;0.0330941
15.38116117548183_100.1515281342312_60_2013-07_7_Road;seashore, coast, seacoast, sea-coast;0.492651;lakeside, lakeshore;0.0994907;sandbar, sand bar;0.0338447;golfcart, golf cart;0.0139538;planetarium;0.0132298
15.38989981633274_100.1625801738505_120_2013-09_6_SignSymbol;maze, labyrinth;0.197164;megalith, megalithic structure;0.0752132;worm fence, snake fence, snake-rail fence, Virginia fence;0.0680552;alp;0.0404768;valley, vale;0.0250114
15.37854655019533_100.1630508621637_240_2013-09_9_Road;dam, dike, dyke;0.0455693;mountain bike, all-terrain bike, off-roader;0.043149;cliff, drop, drop-off;0.0365763;thatch, thatched roof;0.0301404;volcano;0.0279128
15.38750109955465_100.1496561521451_120_2016-10_5_Tree;seashore, coast, seacoast, sea-coast;0.179484;lakeside, lakeshore;0.133908;promontory, headland, head, foreland;0.107137;sandbar, sand bar;0.0993195;valley, vale;0.0822383
15.37776163256824_100.1526959133353_60_2013-07_15_Pavement;sandbar, sand bar;0.1288;seashore, coast, seacoast, sea-coast;0.0629968;sea snake;0.0227326;Indian cobra, Naja naja;0.019125;leatherback turtle, leatherback, leathery turtle, Dermochelys coriacea;0.0174694
15.38175388584997_100.1516066068633_120_2016-10_9_Road;unicycle, monocycle;0.36513;bicycle-built-for-two, tandem bicycle, tandem;0.0788883;go-kart;0.0244361;oxcart;0.023425;horse cart, horse-cart;0.0213249
15.40106727965174_100.1574273872954_240_2013-09_6_Tree;maze, labyrinth;0.620826;rapeseed;0.066881;worm fence, snake fence, snake-rail fence, Virginia fence;0.0419007;valley, vale;0.0200671;megalith, megalithic structure;0.0112878
15.38315418585631_100.1634914957246_0_2013-09_10_Road;mountain bike, all-terrain bike, off-roader;0.0358366;worm fence, snake fence, snake-rail fence, Virginia fence;0.0315336;megalith, megalithic structure;0.0269283;maze, labyrinth;0.0122532;thatch, thatched roof;0.0113234
15.37869984758432_100.164164002316_60_2013-09_5_Tree;alp;0.718811;radio telescope, radio reflector;0.0423925;barn;0.0181088;worm fence, snake fence, snake-rail fence, Virginia fence;0.0125878;valley, vale;0.0106913
15.38265839655635_100.1635578044614_120_2013-09_10_Road;common newt, Triturus vulgaris;0.0336178;lacewing, lacewing fly;0.0329674;banded gecko;0.0320428;isopod;0.0251711;ground beetle, carabid beetle;0.0198332
15.39289598448956_100.1621904183043_0_2013-09_7_SignSymbol;lakeside, lakeshore;0.167996;worm fence, snake fence, snake-rail fence, Virginia fence;0.0927454;seashore, coast, seacoast, sea-coast;0.0555833;valley, vale;0.0533365;radio telescope, radio reflector;0.05026
